go_id	go	gene_id
GB44109	GO:0005507	LOC412898
GB44109	GO:0006518	LOC412898
GB44109	GO:0016020	LOC412898
GB44109	GO:0016715	LOC412898
GB44112	GO:0004860	Melt
GB44112	GO:0005576	Melt
GB44112	GO:0006811	Melt
GB44112	GO:0016021	Melt
GB44112	GO:0044179	Melt
GB44112	GO:0044218	Melt
GB44114	GO:0003676	LOC100578482
GB44114	GO:0005634	LOC100578482
GB44114	GO:0008270	LOC100578482
GB44115	GO:0016021	LOC726784
GB44116	GO:0003824	ACSF2
GB44117	GO:0016021	LOC413423
GB44119	GO:0005884	LOC726681
GB44119	GO:0045010	LOC726681
GB44120	GO:0004252	LOC409143
GB44121	GO:0005328	LOC409142
GB44121	GO:0016021	LOC409142
GB44122	GO:0005506	LOC726585
GB44122	GO:0006633	LOC726585
GB44122	GO:0016021	LOC726585
GB44122	GO:0016491	LOC726585
GB44123	GO:0008270	LOC409559
GB44123	GO:0016021	LOC409559
GB44123	GO:0019706	LOC409559
GB44124	GO:0005337	LOC552653
GB44124	GO:0016021	LOC552653
GB44125	GO:0003676	LOC552664
GB44125	GO:0004386	LOC552664
GB44125	GO:0005524	LOC552664
GB44127	GO:0005096	LOC408780
GB44127	GO:0051056	LOC408780
GB44130	GO:0003723	LOC410990
GB44131	GO:0005524	LOC410992
GB44131	GO:0016874	LOC410992
GB44133	GO:0003924	LOC408782
GB44133	GO:0005200	LOC408782
GB44133	GO:0005525	LOC408782
GB44133	GO:0005737	LOC408782
GB44133	GO:0005874	LOC408782
GB44133	GO:0007017	LOC408782
GB44134	GO:0003924	LOC410994
GB44134	GO:0005200	LOC410994
GB44134	GO:0005525	LOC410994
GB44134	GO:0005737	LOC410994
GB44134	GO:0005874	LOC410994
GB44134	GO:0007017	LOC410994
GB44138	GO:0016491	LOC410999
GB44140	GO:0003676	LOC726024
GB44140	GO:0005634	LOC726024
GB44140	GO:0008270	LOC726024
GB44141	GO:0004719	LOC408785
GB44143	GO:0016491	LOC413141
GB44144	GO:0000049	LOC413139
GB44144	GO:0000287	LOC413139
GB44144	GO:0004826	LOC413139
GB44144	GO:0005524	LOC413139
GB44144	GO:0005737	LOC413139
GB44144	GO:0006432	LOC413139
GB44144	GO:0008033	LOC413139
GB44146	GO:0005044	LOC409789
GB44146	GO:0006955	LOC409789
GB44146	GO:0008234	LOC409789
GB44146	GO:0030247	LOC409789
GB44147	GO:0003735	LOC413137
GB44147	GO:0005840	LOC413137
GB44147	GO:0006412	LOC413137
GB44148	GO:0000166	LOC409788
GB44148	GO:0003676	LOC409788
GB44149	GO:0004252	LOC725627
GB44152	GO:0044237	LOC409118
GB44153	GO:0016021	LOC552809
GB44155	GO:0016021	LOC725434
GB44156	GO:0003723	LOC411579
GB44156	GO:0016428	LOC411579
GB44159	GO:0016021	Dscam
GB44163	GO:0016021	LOC408787
GB44165	GO:0003735	LOC725062
GB44165	GO:0005840	LOC725062
GB44165	GO:0006412	LOC725062
GB44170	GO:0030991	LOC724653
GB44172	GO:0003723	LOC100578879
GB44172	GO:0006397	LOC100578879
GB44172	GO:0035145	LOC100578879
GB44173	GO:0005622	LOC724346
GB44173	GO:0016021	LOC724346
GB44173	GO:0035556	LOC724346
GB44174	GO:0004435	LOC408791
GB44174	GO:0004871	LOC408791
GB44174	GO:0005509	LOC408791
GB44174	GO:0005622	LOC408791
GB44174	GO:0016042	LOC408791
GB44174	GO:0035556	LOC408791
GB44175	GO:0005198	LOC408792
GB44175	GO:0005737	LOC408792
GB44175	GO:0005856	LOC408792
GB44175	GO:0019898	LOC408792
GB44177	GO:0003677	LOC409301
GB44177	GO:0003700	LOC409301
GB44177	GO:0005634	LOC409301
GB44177	GO:0005667	LOC409301
GB44177	GO:0005737	LOC409301
GB44177	GO:0006351	LOC409301
GB44177	GO:0007179	LOC409301
GB44181	GO:0008270	LOC100576412
GB44183	GO:0004842	LOC726254
GB44183	GO:0016874	LOC726254
GB44183	GO:0046872	LOC726254
GB44184	GO:0016021	LOC411013
GB44184	GO:0042578	LOC411013
GB44186	GO:0003924	LOC411011
GB44186	GO:0004871	LOC411011
GB44186	GO:0005525	LOC411011
GB44186	GO:0007186	LOC411011
GB44187	GO:0003700	LOC408793
GB44187	GO:0004402	LOC408793
GB44187	GO:0005634	LOC408793
GB44187	GO:0008270	LOC408793
GB44188	GO:0071203	LOC726132
GB44193	GO:0005524	LOC725993
GB44193	GO:0016021	LOC725993
GB44193	GO:0042626	LOC725993
GB44197	GO:0003777	LOC411018
GB44197	GO:0005524	LOC411018
GB44197	GO:0005871	LOC411018
GB44197	GO:0005874	LOC411018
GB44197	GO:0007018	LOC411018
GB44198	GO:0005509	LOC408797
GB44198	GO:0007160	LOC408797
GB44199	GO:0032983	LOC411019
GB44199	GO:2000312	LOC411019
GB44205	GO:0004298	LOC411206
GB44205	GO:0005634	LOC411206
GB44205	GO:0005737	LOC411206
GB44205	GO:0005839	LOC411206
GB44205	GO:0051603	LOC411206
GB44207	GO:0004707	LOC408917
GB44207	GO:0005524	LOC408917
GB44207	GO:0005622	LOC408917
GB44209	GO:0016491	LOC411202
GB44210	GO:0004896	LOC725169
GB44210	GO:0016020	LOC725169
GB44216	GO:0004930	LOC411760
GB44216	GO:0005886	LOC411760
GB44216	GO:0016021	LOC411760
GB44223	GO:0004559	LOC552249
GB44223	GO:0006013	LOC552249
GB44223	GO:0008270	LOC552249
GB44223	GO:0030246	LOC552249
GB44231	GO:0003774	LOC409800
GB44231	GO:0005524	LOC409800
GB44231	GO:0016459	LOC409800
GB44232	GO:0003824	LOC413250
GB44232	GO:0009451	LOC413250
GB44232	GO:0051539	LOC413250
GB44237	GO:0003924	LOC413246
GB44237	GO:0005525	LOC413246
GB44237	GO:0005622	LOC413246
GB44237	GO:0006886	LOC413246
GB44237	GO:0006913	LOC413246
GB44237	GO:0007264	LOC413246
GB44237	GO:0016020	LOC413246
GB44248	GO:0016021	LOC413333
GB44250	GO:0003677	LOC724817
GB44251	GO:0005732	LOC411233
GB44251	GO:0006364	LOC411233
GB44251	GO:0034457	LOC411233
GB44254	GO:0007050	LOC411586
GB44259	GO:0003700	LOC411234
GB44259	GO:0005634	LOC411234
GB44259	GO:0005667	LOC411234
GB44259	GO:0005737	LOC411234
GB44259	GO:0006351	LOC411234
GB44262	GO:0005543	LOC413332
GB44263	GO:0004672	LOC413334
GB44263	GO:0005524	LOC413334
GB44271	GO:0016787	LOC413247
GB44276	GO:0016021	LOC411212
GB44279	GO:0004713	LOC411201
GB44279	GO:0005524	LOC411201
GB44279	GO:0016021	LOC411201
GB44280	GO:0003896	LOC100578483
GB44281	GO:0000166	LOC409558
GB44281	GO:0003676	LOC409558
GB44283	GO:0003824	LOC724617
GB44287	GO:0017183	LOC726363
GB44288	GO:0006885	LOC414012
GB44288	GO:0015385	LOC414012
GB44288	GO:0016021	LOC414012
GB44289	GO:0008242	LOC410162
GB44291	GO:0003677	LOC414014
GB44291	GO:0006355	LOC414014
GB44292	GO:0004672	LOC552617
GB44292	GO:0005524	LOC552617
GB44295	GO:0005328	LOC411199
GB44295	GO:0016021	LOC411199
GB44297	GO:0004674	LOC409272
GB44297	GO:0005524	LOC409272
GB44297	GO:0016020	LOC409272
GB44298	GO:0003824	LOC552000
GB44299	GO:0005622	LOC726833
GB44299	GO:0006886	LOC726833
GB44302	GO:0004371	LOC100578937
GB44302	GO:0006071	LOC100578937
GB44304	GO:0003677	LOC727251
GB44304	GO:0003887	LOC727251
GB44304	GO:0006260	LOC727251
GB44305	GO:0004672	LOC552061
GB44305	GO:0005524	LOC552061
GB44305	GO:0016021	LOC552061
GB44307	GO:0005509	LOC727227
GB44310	GO:0003676	LOC100578834
GB44310	GO:0003700	LOC100578834
GB44310	GO:0005634	LOC100578834
GB44310	GO:0006351	LOC100578834
GB44310	GO:0046872	LOC100578834
GB44311	GO:0005524	Arp1
GB44312	GO:0016021	LOC552568
GB44315	GO:0016021	LOC552505
GB44315	GO:0055085	LOC552505
GB44316	GO:0016021	LOC410067
GB44316	GO:0055085	LOC410067
GB44321	GO:0000123	LOC411539
GB44325	GO:0005634	LOC725632
GB44325	GO:0006260	LOC725632
GB44327	GO:0016021	LOC725516
GB44328	GO:0005525	LOC411197
GB44328	GO:0005622	LOC411197
GB44328	GO:0007264	LOC411197
GB44328	GO:0015031	LOC411197
GB44328	GO:0016020	LOC411197
GB44333	GO:0016021	LOC552048
GB44334	GO:0005737	LOC725555
GB44334	GO:0016149	LOC725555
GB44336	GO:0000166	LOC408915
GB44336	GO:0003676	LOC408915
GB44337	GO:0003677	LOC725330
GB44337	GO:0003887	LOC725330
GB44337	GO:0006260	LOC725330
GB44340	GO:0005634	LOC550834
GB44340	GO:0016925	LOC550834
GB44343	GO:0003676	LOC724893
GB44343	GO:0046872	LOC724893
GB44344	GO:0016021	LOC100576497
GB44346	GO:0003676	LOC413362
GB44346	GO:0005524	LOC413362
GB44346	GO:0006310	LOC413362
GB44346	GO:0008026	LOC413362
GB44355	GO:0017183	LOC552087
GB44360	GO:0016021	LOC552050
GB44361	GO:0003677	LOC726661
GB44365	GO:0003700	LOC411534
GB44365	GO:0005634	LOC411534
GB44365	GO:0005667	LOC411534
GB44365	GO:0005737	LOC411534
GB44365	GO:0006351	LOC411534
GB44366	GO:0004510	LOC411200
GB44366	GO:0005506	LOC411200
GB44366	GO:0009072	LOC411200
GB44366	GO:0016597	LOC411200
GB44366	GO:0042427	LOC411200
GB44367	GO:0004623	LOC724436
GB44367	GO:0006644	LOC724436
GB44367	GO:0016042	LOC724436
GB44368	GO:0005509	LOC550970
GB44368	GO:0016021	LOC550970
GB44368	GO:0016746	LOC550970
GB44371	GO:0004672	LOC724672
GB44371	GO:0005524	LOC724672
GB44383	GO:0004402	LOC413101
GB44383	GO:0005634	LOC413101
GB44383	GO:0006355	LOC413101
GB44387	GO:0003676	LOC724150
GB44387	GO:0046872	LOC724150
GB44396	GO:0003924	LOC550886
GB44396	GO:0005525	LOC550886
GB44396	GO:0016021	LOC550886
GB44398	GO:0004298	LOC551956
GB44398	GO:0005634	LOC551956
GB44398	GO:0005737	LOC551956
GB44398	GO:0006511	LOC551956
GB44398	GO:0019773	LOC551956
GB44402	GO:0005578	LOC411919
GB44402	GO:0007275	LOC411919
GB44402	GO:0016055	LOC411919
GB44404	GO:0016491	LOC412442
GB44410	GO:0051260	LOC411419
GB44411	GO:0000151	LOC412059
GB44411	GO:0008270	LOC412059
GB44411	GO:0016567	LOC412059
GB44412	GO:0016021	LOC413370
GB44413	GO:0008080	LOC725478
GB44414	GO:0004559	LOC552382
GB44414	GO:0006013	LOC552382
GB44414	GO:0008270	LOC552382
GB44414	GO:0016021	LOC552382
GB44414	GO:0030246	LOC552382
GB44415	GO:0016788	LOC412378
GB44416	GO:0046872	LOC725704
GB44417	GO:0005786	LOC552323
GB44417	GO:0006614	LOC552323
GB44417	GO:0008312	LOC552323
GB44417	GO:0030942	LOC552323
GB44418	GO:0003676	LOC413766
GB44418	GO:0046872	LOC413766
GB44419	GO:0005525	LOC725834
GB44420	GO:0004421	LOC413763
GB44420	GO:0008299	LOC413763
GB44421	GO:0003677	LOC725934
GB44421	GO:0005634	LOC725934
GB44421	GO:0006260	LOC725934
GB44421	GO:0006281	LOC725934
GB44421	GO:0006310	LOC725934
GB44424	GO:0016021	LOC100576826
GB44426	GO:0016491	LOC551927
GB44429	GO:0003676	LOC412593
GB44429	GO:0005634	LOC412593
GB44430	GO:0004149	LOC409155
GB44430	GO:0006099	LOC409155
GB44430	GO:0045252	LOC409155
GB44431	GO:0005524	LOC551128
GB44431	GO:0005737	LOC551128
GB44431	GO:0016787	LOC551128
GB44431	GO:0030163	LOC551128
GB44432	GO:0003677	LOC552607
GB44432	GO:0003899	LOC552607
GB44432	GO:0006351	LOC552607
GB44433	GO:0008270	LOC411756
GB44434	GO:0008080	LOC411757
GB44436	GO:0005789	LOC726310
GB44436	GO:0006506	LOC726310
GB44436	GO:0008484	LOC726310
GB44436	GO:0016021	LOC726310
GB44436	GO:0016740	LOC726310
GB44439	GO:0003676	LOC409866
GB44439	GO:0004386	LOC409866
GB44439	GO:0005524	LOC409866
GB44440	GO:0005856	LOC409867
GB44443	GO:0016021	LOC411524
GB44444	GO:0046854	LOC411106
GB44445	GO:0003676	LOC408840
GB44445	GO:0004534	LOC408840
GB44445	GO:0005634	LOC408840
GB44449	GO:0003723	LOC411103
GB44449	GO:0003735	LOC411103
GB44449	GO:0005840	LOC411103
GB44449	GO:0006412	LOC411103
GB44450	GO:0016021	LOC411102
GB44457	GO:0005975	LOC411100
GB44457	GO:0016773	LOC411100
GB44462	GO:0004129	LOC408837
GB44462	GO:0005743	LOC408837
GB44464	GO:0006744	Coq7
GB44464	GO:0055114	Coq7
GB44469	GO:0016021	LOC100577335
GB44482	GO:0015379	LOC411113
GB44482	GO:0016021	LOC411113
GB44483	GO:0006915	LOC724743
GB44486	GO:0005737	LOC408846
GB44486	GO:0005856	LOC408846
GB44486	GO:0019898	LOC408846
GB44490	GO:0030246	LOC408848
GB44491	GO:0005524	LOC725299
GB44491	GO:0098519	LOC725299
GB44492	GO:0004452	LOC725363
GB44492	GO:0008299	LOC725363
GB44492	GO:0016787	LOC725363
GB44493	GO:0008484	LOC551758
GB44494	GO:0008484	LOC411657
GB44495	GO:0005578	LOC725511
GB44495	GO:0007275	LOC725511
GB44495	GO:0016055	LOC725511
GB44496	GO:0016021	LOC551890
GB44498	GO:0004862	LOC551934
GB44499	GO:0008527	LOC727431
GB44499	GO:0016021	LOC727431
GB44513	GO:0004497	LOC552679
GB44513	GO:0005506	LOC552679
GB44513	GO:0016021	LOC552679
GB44513	GO:0016705	LOC552679
GB44513	GO:0020037	LOC552679
GB44514	GO:0016021	LOC725569
GB44514	GO:0055085	LOC725569
GB44515	GO:0000922	LOC413966
GB44515	GO:0005524	LOC413966
GB44515	GO:0005737	LOC413966
GB44515	GO:0005813	LOC413966
GB44515	GO:0005874	LOC413966
GB44515	GO:0007067	LOC413966
GB44515	GO:0008568	LOC413966
GB44515	GO:0051013	LOC413966
GB44515	GO:0051301	LOC413966
GB44516	GO:0006024	LOC726216
GB44516	GO:0015012	LOC726216
GB44516	GO:0015020	LOC726216
GB44516	GO:0016021	LOC726216
GB44517	GO:0008234	LOC413926
GB44520	GO:0003735	LOC552106
GB44520	GO:0005840	LOC552106
GB44520	GO:0006412	LOC552106
GB44521	GO:0003723	LOC552025
GB44521	GO:0004831	LOC552025
GB44521	GO:0005524	LOC552025
GB44521	GO:0005737	LOC552025
GB44521	GO:0006437	LOC552025
GB44524	GO:0003755	LOC550966
GB44524	GO:0004842	LOC550966
GB44524	GO:0006457	LOC550966
GB44526	GO:0005856	LOC551919
GB44526	GO:0007160	LOC551919
GB44526	GO:0008270	LOC551919
GB44532	GO:0003700	LOC408852
GB44532	GO:0005634	LOC408852
GB44532	GO:0005667	LOC408852
GB44532	GO:0005737	LOC408852
GB44532	GO:0006351	LOC408852
GB44532	GO:0016021	LOC408852
GB44533	GO:0004869	LOC408851
GB44533	GO:0008234	LOC408851
GB44534	GO:0005524	LOC409576
GB44534	GO:0005634	LOC409576
GB44534	GO:0005737	LOC409576
GB44534	GO:0005815	LOC409576
GB44534	GO:0005874	LOC409576
GB44534	GO:0008568	LOC409576
GB44534	GO:0016021	LOC409576
GB44534	GO:0031117	LOC409576
GB44534	GO:0034214	LOC409576
GB44534	GO:0051013	LOC409576
GB44535	GO:0003676	LOC100576817
GB44535	GO:0046872	LOC100576817
GB44536	GO:0000166	LOC100576683
GB44536	GO:0004383	LOC100576683
GB44536	GO:0005622	LOC100576683
GB44536	GO:0016021	LOC100576683
GB44536	GO:0035556	LOC100576683
GB44537	GO:0003774	LOC552299
GB44537	GO:0005524	LOC552299
GB44537	GO:0016459	LOC552299
GB44540	GO:0000150	LOC552450
GB44540	GO:0000724	LOC552450
GB44540	GO:0003690	LOC552450
GB44540	GO:0003697	LOC552450
GB44540	GO:0005524	LOC552450
GB44540	GO:0008094	LOC552450
GB44540	GO:1990426	LOC552450
GB44541	GO:0005737	LOC412232
GB44541	GO:0008239	LOC412232
GB44543	GO:0003677	LOC724926
GB44543	GO:0003887	LOC724926
GB44543	GO:0006260	LOC724926
GB44544	GO:0003700	Err
GB44544	GO:0003707	Err
GB44544	GO:0005496	Err
GB44544	GO:0005634	Err
GB44544	GO:0006351	Err
GB44544	GO:0008270	Err
GB44544	GO:0043565	Err
GB44547	GO:0061617	LOC100578476
GB44548	GO:0016614	LOC551044
GB44548	GO:0050660	LOC551044
GB44549	GO:0016614	LOC406081
GB44549	GO:0050660	LOC406081
GB44550	GO:0016021	LOC552513
GB44551	GO:0016021	LOC408857
GB44553	GO:0006511	LOC725435
GB44553	GO:0008234	LOC725435
GB44553	GO:0008270	LOC725435
GB44553	GO:0016579	LOC725435
GB44553	GO:0036459	LOC725435
GB44555	GO:0003700	LOC413653
GB44555	GO:0043565	LOC413653
GB44557	GO:0046872	LOC413825
GB44558	GO:0016740	LOC412286
GB44559	GO:0006396	LOC552559
GB44567	GO:0016021	LOC411116
GB44570	GO:0016787	LOC552430
GB44571	GO:0016021	LOC552383
GB44572	GO:0016021	LOC413711
GB44572	GO:0055085	LOC413711
GB44573	GO:0006511	LOC552324
GB44573	GO:0008234	LOC552324
GB44573	GO:0008242	LOC552324
GB44573	GO:0008270	LOC552324
GB44573	GO:0016579	LOC552324
GB44573	GO:0036459	LOC552324
GB44575	GO:0046872	LOC409046
GB44576	GO:0005634	LOC411385
GB44577	GO:0016021	LOC724388
GB44579	GO:0005096	LOC411891
GB44580	GO:0000166	LOC411890
GB44580	GO:0003676	LOC411890
GB44581	GO:0005622	LOC408850
GB44581	GO:0006396	LOC408850
GB44585	GO:0003700	LOC408853
GB44585	GO:0006351	LOC408853
GB44585	GO:0043565	LOC408853
GB44586	GO:0003735	LOC100577702
GB44586	GO:0005840	LOC100577702
GB44586	GO:0006412	LOC100577702
GB44588	GO:0004842	LOC411115
GB44588	GO:0006915	LOC411115
GB44588	GO:0032465	LOC411115
GB44592	GO:0007528	LOC411631
GB44594	GO:0004713	LOC726002
GB44594	GO:0005524	LOC726002
GB44594	GO:0005856	LOC726002
GB44595	GO:0003723	Dcr-1
GB44595	GO:0004525	Dcr-1
GB44595	GO:0006396	Dcr-1
GB44596	GO:0016021	LOC409510
GB44598	GO:0016787	LOC552236
GB44606	GO:0003876	LOC409444
GB44606	GO:0032264	LOC409444
GB44608	GO:0005747	LOC725797
GB44608	GO:0022900	LOC725797
GB44609	GO:0043565	LOC725867
GB44611	GO:0005634	LOC411603
GB44612	GO:0016021	LOC727420
GB44614	GO:0016021	LOC100578733
GB44615	GO:0008289	LOC413001
GB44621	GO:0004721	LOC551854
GB44621	GO:0005634	LOC551854
GB44621	GO:0005737	LOC551854
GB44631	GO:0004852	LOC408847
GB44631	GO:0033014	LOC408847
GB44634	GO:0004725	LOC408844
GB44634	GO:0008138	LOC408844
GB44640	GO:0016021	LOC411110
GB44643	GO:0005622	LOC408842
GB44643	GO:0006886	LOC408842
GB44646	GO:0003676	LOC100577295
GB44646	GO:0046872	LOC100577295
GB44649	GO:0005634	LOC724524
GB44649	GO:0006355	LOC724524
GB44650	GO:0016021	LOC411829
GB44660	GO:0004526	LOC552780
GB44660	GO:0005730	LOC552780
GB44660	GO:0008033	LOC552780
GB44663	GO:0005634	LOC411104
GB44663	GO:0006355	LOC411104
GB44663	GO:0043565	LOC411104
GB44670	GO:0003824	LOC411105
GB44670	GO:0016021	LOC411105
GB44671	GO:0000179	LOC726530
GB44671	GO:0003712	LOC726530
GB44671	GO:0005739	LOC726530
GB44671	GO:0006355	LOC726530
GB44671	GO:0006391	LOC726530
GB44673	GO:0006914	LOC726497
GB44677	GO:0005634	LOC726397
GB44677	GO:0007096	LOC726397
GB44679	GO:0003682	LOC413318
GB44679	GO:0003700	LOC413318
GB44679	GO:0005634	LOC413318
GB44679	GO:0008270	LOC413318
GB44679	GO:0043565	LOC413318
GB44680	GO:0005634	LOC726336
GB44682	GO:0004672	LOC411758
GB44682	GO:0005524	LOC411758
GB44686	GO:0005525	LOC726074
GB44686	GO:0005622	LOC726074
GB44686	GO:0007264	LOC726074
GB44687	GO:0003678	LOC551903
GB44687	GO:0003682	LOC551903
GB44687	GO:0003688	LOC551903
GB44687	GO:0005524	LOC551903
GB44687	GO:0005634	LOC551903
GB44687	GO:0006270	LOC551903
GB44687	GO:0042555	LOC551903
GB44688	GO:0007165	LOC413451
GB44689	GO:0000836	LOC100576667
GB44689	GO:0008270	LOC100576667
GB44689	GO:0016021	LOC100576667
GB44689	GO:0030433	LOC100576667
GB44689	GO:0061630	LOC100576667
GB44693	GO:0005759	LOC413762
GB44694	GO:0003924	LOC552196
GB44694	GO:0005525	LOC552196
GB44694	GO:0005622	LOC552196
GB44694	GO:0006886	LOC552196
GB44694	GO:0006913	LOC552196
GB44694	GO:0007264	LOC552196
GB44694	GO:0016020	LOC552196
GB44695	GO:0016787	LOC725796
GB44697	GO:0016021	LOC100577237
GB44702	GO:0008080	LOC725628
GB44705	GO:0001104	LOC552449
GB44705	GO:0006351	LOC552449
GB44705	GO:0016592	LOC552449
GB44707	GO:0016021	LOC409333
GB44708	GO:0004984	LOC100577955
GB44708	GO:0005549	LOC100577955
GB44708	GO:0005886	LOC100577955
GB44708	GO:0016021	LOC100577955
GB44709	GO:0003777	LOC552512
GB44709	GO:0005524	LOC552512
GB44709	GO:0005871	LOC552512
GB44709	GO:0005874	LOC552512
GB44709	GO:0007018	LOC552512
GB44713	GO:0004984	LOC726834
GB44713	GO:0005549	LOC726834
GB44713	GO:0016021	LOC726834
GB44718	GO:0004163	LOC725817
GB44718	GO:0005524	LOC725817
GB44718	GO:0005829	LOC725817
GB44718	GO:0019287	LOC725817
GB44721	GO:0003729	LOC552140
GB44721	GO:0005849	LOC552140
GB44721	GO:0006378	LOC552140
GB44721	GO:0016787	LOC552140
GB44725	GO:0016021	LOC552067
GB44726	GO:0016021	LOC726060
GB44731	GO:0006644	LOC550948
GB44731	GO:0016021	LOC550948
GB44731	GO:0016746	LOC550948
GB44732	GO:0008270	LOC408590
GB44734	GO:0000077	LOC100577296
GB44734	GO:0005730	LOC100577296
GB44734	GO:0006281	LOC100577296
GB44734	GO:0030896	LOC100577296
GB44735	GO:0016021	LOC100577140
GB44735	GO:0016758	LOC100577140
GB44742	GO:0004198	LOC726223
GB44742	GO:0005622	LOC726223
GB44744	GO:0007155	LOC725225
GB44744	GO:0016021	LOC725225
GB44744	GO:0042246	LOC725225
GB44745	GO:0003676	LOC100576131
GB44745	GO:0005634	LOC100576131
GB44745	GO:0008270	LOC100576131
GB44746	GO:0003824	LOC412112
GB44746	GO:0046872	LOC412112
GB44749	GO:0003735	LOC551107
GB44749	GO:0005840	LOC551107
GB44749	GO:0006412	LOC551107
GB44749	GO:0019843	LOC551107
GB44751	GO:0005524	LOC726944
GB44751	GO:0016021	LOC726944
GB44751	GO:0016887	LOC726944
GB44755	GO:0003743	LOC409079
GB44755	GO:0005737	LOC409079
GB44758	GO:0004672	LOC727396
GB44758	GO:0005524	LOC727396
GB44759	GO:0005643	LOC412721
GB44759	GO:0006913	LOC412721
GB44759	GO:0017056	LOC412721
GB44762	GO:0008270	LOC552497
GB44763	GO:0005509	LOC412201
GB44764	GO:0006810	LOC726264
GB44764	GO:0016021	LOC726264
GB44770	GO:0005524	LOC412748
GB44770	GO:0016021	LOC412748
GB44770	GO:0016887	LOC412748
GB44771	GO:0005524	LOC552371
GB44771	GO:0016021	LOC552371
GB44771	GO:0016887	LOC552371
GB44772	GO:0005524	LOC411997
GB44772	GO:0016021	LOC411997
GB44772	GO:0016887	LOC411997
GB44773	GO:0006897	LOC409218
GB44773	GO:0007015	LOC409218
GB44773	GO:2000601	LOC409218
GB44774	GO:0004056	LOC551670
GB44774	GO:0042450	LOC551670
GB44776	GO:0003824	LOC551636
GB44776	GO:0016021	LOC551636
GB44779	GO:0004725	LOC551573
GB44779	GO:0005856	LOC551573
GB44780	GO:0006352	LOC411965
GB44780	GO:0006355	LOC411965
GB44780	GO:0008270	LOC411965
GB44781	GO:0000145	LOC551354
GB44781	GO:0006904	LOC551354
GB44781	GO:0015031	LOC551354
GB44786	GO:0005634	LOC412613
GB44786	GO:0007049	LOC412613
GB44786	GO:0008270	LOC412613
GB44787	GO:0005578	LOC552374
GB44787	GO:0007275	LOC552374
GB44787	GO:0016055	LOC552374
GB44789	GO:0005643	LOC409734
GB44789	GO:0017056	LOC409734
GB44791	GO:0003677	LOC409733
GB44792	GO:0004672	LOC408591
GB44792	GO:0005524	LOC408591
GB44792	GO:0035091	LOC408591
GB44796	GO:0008270	LOC410724
GB44798	GO:0016021	LOC410725
GB44798	GO:0019028	LOC410725
GB44803	GO:0004364	LOC552118
GB44803	GO:0005737	LOC552118
GB44804	GO:0000166	LOC100578631
GB44804	GO:0003676	LOC100578631
GB44808	GO:0004601	LOC413025
GB44808	GO:0006979	LOC413025
GB44808	GO:0020037	LOC413025
GB44824	GO:0004930	Crzr
GB44824	GO:0016021	Crzr
GB44826	GO:0016021	LOC550684
GB44828	GO:0003676	LOC550822
GB44828	GO:0008408	LOC550822
GB44829	GO:0003937	LOC412467
GB44829	GO:0004643	LOC412467
GB44829	GO:0006164	LOC412467
GB44830	GO:0000166	LOC550924
GB44830	GO:0003676	LOC550924
GB44830	GO:0031124	LOC550924
GB44831	GO:0005576	LOC411343
GB44831	GO:0006030	LOC411343
GB44831	GO:0008061	LOC411343
GB44841	GO:0005634	LOC409023
GB44841	GO:0005737	LOC409023
GB44841	GO:0019284	LOC409023
GB44841	GO:0019509	LOC409023
GB44841	GO:0046523	LOC409023
GB44842	GO:0051694	LOC409024
GB44850	GO:0003677	LOC100577998
GB44850	GO:0005664	LOC100577998
GB44850	GO:0006260	LOC100577998
GB44865	GO:0005096	LOC726432
GB44865	GO:0008270	LOC726432
GB44868	GO:0004623	LOC409307
GB44868	GO:0006644	LOC409307
GB44868	GO:0016042	LOC409307
GB44869	GO:0005622	LOC552830
GB44869	GO:0006886	LOC552830
GB44871	GO:0017174	LOC552832
GB44877	GO:0003735	LOC726151
GB44877	GO:0005840	LOC726151
GB44877	GO:0006412	LOC726151
GB44878	GO:0005838	LOC552838
GB44878	GO:0006508	LOC552838
GB44882	GO:0008745	LOC552843
GB44882	GO:0009253	LOC552843
GB44882	GO:0016021	LOC552843
GB44883	GO:0003700	LOC411553
GB44884	GO:0003676	LOC550935
GB44884	GO:0005634	LOC550935
GB44885	GO:0016021	LOC550984
GB44888	GO:0006955	LOC725245
GB44888	GO:0016021	LOC725245
GB44889	GO:0005215	LOC413259
GB44889	GO:0016021	LOC413259
GB44890	GO:0000184	LOC409839
GB44890	GO:0003677	LOC409839
GB44890	GO:0004386	LOC409839
GB44890	GO:0005524	LOC409839
GB44890	GO:0005737	LOC409839
GB44890	GO:0008270	LOC409839
GB44894	GO:0016021	LOC411863
GB44894	GO:0016491	LOC411863
GB44895	GO:0003676	LOC411861
GB44897	GO:0070569	LOC551964
GB44898	GO:0005634	LOC100576647
GB44898	GO:0008233	LOC100576647
GB44899	GO:0003677	LOC412046
GB44899	GO:0006338	LOC412046
GB44899	GO:0090544	LOC412046
GB44900	GO:0006511	LOC552700
GB44901	GO:0007030	LOC552714
GB44901	GO:0015031	LOC552714
GB44901	GO:0016020	LOC552714
GB44902	GO:0001522	LOC411505
GB44902	GO:0003723	LOC411505
GB44902	GO:0009982	LOC411505
GB44903	GO:0005509	LOC551313
GB44905	GO:0005524	LOC409393
GB44905	GO:0008144	LOC409393
GB44905	GO:0016301	LOC409393
GB44905	GO:0016773	LOC409393
GB44906	GO:0000151	LOC412219
